,Date,NOAA Number,Latest Position,Hale Class,McIntosh Class,Sunspot Area [millionths],Number of Spots,Recent Flares
1110,2016.10.12,12599,"S15W46(669"",-315"")",β/β,Cko/Cko,0270/0250,06/09,C1.1(11:51)  / -
1111,2016.10.12,12600,"N11W08(131"",85"")",α/α,Hsx/Hsx,0100/0080,01/01,-
1112,2016.10.12,12601,"N06W85(952"",91"")",β/β,Bxo/Cro,0010/0020,04/03,-
1113,2016.10.13,12599,"S14W63(832"",-275"")",β/β,Dao/Cko,0190/0270,05/06,- / C1.1(11:51)
1114,2016.10.13,12600,"N11W21(339"",91"")",α/α,Hsx/Hsx,0100/0100,01/01,-
1115,2016.10.13,12602,"N06E43(-654"",27"")",β/-,Bxo/---,0010/----,04/--,-
1116,2016.10.13,12598,"N15W91(928"",249"")",/β,/Bxo,/0020,/05,-
1117,2016.10.13,12601,"N06W91(956"",101"")",/β,/Bxo,/0010,/04,-
1118,2016.10.14,12599,"S15W74(893"",-274"")",β/β,Dao/Dao,0140/0190,05/05,-
1119,2016.10.14,12600,"N11W34(529"",103"")",α/α,Hsx/Hsx,0090/0100,01/01,-
1120,2016.10.14,12602,"N07E31(-493"",33"")",β/β,Cso/Bxo,0040/0010,05/04,-
1121,2016.10.15,12599,"S15W88(928"",-251"")",β/β,Dao/Dao,0120/0140,03/05,-
1122,2016.10.15,12600,"N11W48(704"",119"")",α/α,Hsx/Hsx,0090/0090,01/01,-
1123,2016.10.15,12602,"N06E15(-248"",6"")",β/β,Cso/Cso,0050/0040,04/05,-
1124,2016.10.16,12599,"S15W91(929"",-246"")",α/β,Hax/Dao,0060/0120,01/03,-
1125,2016.10.16,12600,"N11W62(835"",138"")",α/α,Hsx/Hsx,0090/0090,01/01,-
1126,2016.10.16,12602,"N06E01(-16"",4"")",β/β,Cao/Cso,0040/0050,03/04,-
1127,2016.10.17,12600,"N11W75(913"",159"")",α/α,Hsx/Hsx,0090/0090,01/01,-
1128,2016.10.17,12602,"N06W12(199"",8"")",β/β,Cao/Cao,0040/0040,03/03,-
1129,2016.10.18,12600,"N13W87(937"",210"")",α/α,Hsx/Hsx,0050/0090,01/01,-
1130,2016.10.18,12602,"N06W25(406"",16"")",β/β,Cao/Cao,0030/0040,02/03,-
1131,2016.10.19,12600,"N12W91(941"",200"")",α/α,Hsx/Hsx,0080/0050,01/01,-
1132,2016.10.19,12602,"N07W34(536"",40"")",β/β,Cao/Cao,0040/0030,03/02,-
1133,2016.10.20,12602,"N06W45(679"",36"")",β/β,Dao/Cao,0070/0040,10/03,-
1134,2016.10.20,12603,"N13E26(-413"",136"")",α/-,Axx/---,0010/----,01/--,-
1135,2016.10.21,12602,"N06W60(831"",55"")",β/β,Cao/Dao,0050/0070,06/10,-
1136,2016.10.21,12603,"N13E11(-179"",130"")",/α,/Axx,/0010,/01,-
1137,2016.10.22,12602,"N06W74(922"",76"")",β/β,Cao/Cao,0040/0050,04/06,-
1138,2016.10.22,12603,"N13W03(49"",130"")",β/,Bxo/,0010/,05/,-
1139,2016.10.23,12602,"N06W91(958"",101"")",α/β,Axx/Cao,0010/0040,02/04,-
1140,2016.10.23,12603,"N13W23(368"",139"")",β/β,Cro/Bxo,0030/0010,05/05,-
1141,2016.10.24,12603,"N13W36(554"",150"")",β/β,Cro/Cro,0020/0030,04/05,-
1142,2016.10.25,12603,"N13W49(711"",163"")",β/β,Cro/Cro,0020/0020,03/04,-
1143,2016.10.26,12603,"N13W65(853"",182"")",β/β,Dai/Cro,0070/0020,07/03,-
1144,2016.10.27,12603,"N13W79(924"",201"")",β/β,Dao/Dai,0080/0070,05/07,-
1145,2016.10.28,12603,"N13W91(940"",217"")",β/β,Dao/Dao,0060/0080,02/05,-
1146,2016.10.29,12604,"N06W21(345"",29"")",β/-,Bxo/---,0010/----,04/--,-
1147,2016.10.30,12604,"N07W39(605"",59"")",β/β,Bxo/Bxo,0010/0010,06/04,-
1148,2016.10.31,12604,"N07W53(768"",73"")",β/β,Bxo/Bxo,0010/0010,02/06,-
1149,2016.11.01,12605,"N07E04(-67"",46"")",β/-,Cro/---,0030/----,02/--,-
1150,2016.11.01,12604,"N07W66(877"",88"")",/β,/Bxo,/0010,/02,-
1151,2016.11.02,12605,"N07W09(150"",48"")",β/β,Bxo/Cro,0010/0030,02/02,-
1152,2016.11.02,12604,"N07W81(948"",106"")",/,/,/,/,-
1153,2016.11.03,12604,"N07W91(959"",118"")",/,/,/,/,-
1154,2016.11.03,12605,"N07W23(376"",55"")",/β,/Bxo,/0010,/02,-
1155,2016.11.04,12605,"N08W32(509"",78"")",β/,Bxo/,0010/,02/,-
1156,2016.11.04,12606,"N12E49(-716"",158"")",α/-,Axx/---,0010/----,01/--,-
1157,2016.11.05,12605,"N08W46(691"",89"")",β/β,Bxo/Bxo,0020/0010,04/02,-
1158,2016.11.05,12606,"N11E38(-586"",134"")",α/α,Axx/Axx,0010/0010,01/01,-
1159,2016.11.06,12605,"N08W60(831"",103"")",β/β,Bxo/Bxo,0010/0020,03/04,-
1160,2016.11.06,12606,"N11E24(-388"",128"")",α/α,Axx/Axx,0010/0010,01/01,-
1161,2016.11.07,12605,"N08W75(926"",118"")",β/β,Bxo/Bxo,0010/0010,02/03,-
1162,2016.11.07,12606,"N10E12(-199"",109"")",α/α,Axx/Axx,0010/0010,01/01,-
1163,2016.11.08,12605,"N08W88(958"",132"")",β/β,Bxo/Bxo,0010/0010,02/02,-
1164,2016.11.08,12606,"N11W02(33"",126"")",β/α,Bxo/Axx,0010/0010,02/01,-
1165,2016.11.09,12605,"N08W91(958"",135"")",/β,/Bxo,/0010,/02,-
1166,2016.11.09,12606,"N11W16(263"",130"")",/β,/Bxo,/0010,/02,-
1167,2016.11.10,12607,"S18W65(836"",-321"")",β/-,Bxo/---,0010/----,02/--,-
1168,2016.11.10,12606,"N11W30(477"",137"")",/,/,/,/,-
1169,2016.11.11,12607,"S17W80(913"",-291"")",β/β,Cso/Bxo,0050/0010,03/02,-
1170,2016.11.11,12606,"N11W44(662"",147"")",/,/,/,/,-
1171,2016.11.12,12607,"S17W91(926"",-282"")",β/β,Dai/Cso,0100/0050,03/03,-
1172,2016.11.12,12608,"S07W72(916"",-134"")",β/-,Bxo/---,0020/----,03/--,-
1173,2016.11.12,12606,"N11W58(808"",158"")",/,/,/,/,-
1174,2016.11.13,12608,"S08W86(957"",-138"")",β/β,Bxo/Bxo,0030/0020,03/03,-
1175,2016.11.13,12609,"S08W12(200"",-183"")",β/-,Bxo/---,0030/----,02/--,-
1176,2016.11.13,12610,"N15E15(-243"",204"")",β/-,Cro/---,0030/----,03/--,-
1177,2016.11.13,12606,"N11W72(906"",169"")",/,/,/,/,-
1178,2016.11.14,12608,"S08W91(959"",-133"")",α/β,Axx/Bxo,0000/0030,01/03,-
1179,2016.11.14,12609,"S09W27(436"",-194"")",β/β,Cro/Bxo,0020/0030,04/02,-
1180,2016.11.14,12610,"N14E03(-49"",188"")",β/β,Cro/Cro,0020/0030,03/03,-
1181,2016.11.14,12606,"N11W86(949"",181"")",/,/,/,/,-
1182,2016.11.15,12609,"S08W42(644"",-169"")",β/β,Bxo/Cro,0010/0020,02/04,-
1183,2016.11.15,12610,"N14W12(196"",191"")",β/β,Bxo/Cro,0020/0020,04/03,-
1184,2016.11.15,12606,"N11W91(951"",185"")",/,/,/,/,-
1185,2016.11.16,12609,"S08W58(816"",-158"")",β/β,Bxo/Bxo,0010/0010,02/02,-
1186,2016.11.16,12610,"N14W25(399"",196"")",β/β,Cro/Bxo,0020/0020,07/04,-
1187,2016.11.17,12610,"N15W34(526"",218"")",β/β,Dai/Cro,0040/0020,08/07,-
1188,2016.11.17,12609,"S08W72(914"",-147"")",/β,/Bxo,/0010,/02,-
1189,2016.11.18,12610,"N16W47(684"",241"")",β/β,Dao/Dai,0050/0040,06/08,-
1190,2016.11.18,12611,"N03E42(-650"",21"")",α/-,Hrx/---,0010/----,01/--,-
1191,2016.11.18,12609,"S08W86(958"",-137"")",/,/,/,/,-
1192,2016.11.19,12610,"N15W60(813"",233"")",β/β,Bxo/Dao,0010/0050,05/06,-
1193,2016.11.19,12611,"N03E27(-441"",17"")",β/α,Cao/Hrx,0020/0010,03/01,-
1194,2016.11.19,12609,"S08W91(960"",-134"")",/,/,/,/,-
1195,2016.11.20,12610,"N15W71(887"",240"")",α/β,Axx/Bxo,0010/0010,01/05,-
1196,2016.11.20,12611,"N03E17(-284"",16"")",α/β,Axx/Cao,0010/0020,01/03,-
1197,2016.11.21,12611,"N04E05(-84"",34"")",α/α,Axx/Axx,0010/0010,01/01,-
1198,2016.11.21,12610,"N15W85(934"",248"")",/α,/Axx,/0010,/01,-
1199,2016.11.22,12610,"N15W91(937"",251"")",/,/,/,/,-
1200,2016.11.22,12611,"N04W10(169"",36"")",/α,/Axx,/0010,/01,-
1201,2016.11.23,12611,"N04W25(411"",41"")",/,/,/,/,-
1202,2016.11.24,12612,"N07E56(-801"",103"")",α/-,Hsx/---,0120/----,01/--,-
1203,2016.11.24,12611,"N04W40(625"",46"")",/,/,/,/,-
1204,2016.11.25,12612,"N09E44(-668"",134"")",α/α,Hax/Hsx,0180/0120,02/01,-
1205,2016.11.25,12611,"N04W55(796"",53"")",/,/,/,/,-
1206,2016.11.26,12612,"N09E31(-496"",132"")",α/α,Hax/Hax,0230/0180,02/02,-
1207,2016.11.26,12611,"N04W70(912"",59"")",/,/,/,/,-
1208,2016.11.27,12612,"N08E17(-282"",115"")",α/α,Hax/Hax,0160/0230,03/02,-
1209,2016.11.27,12611,"N04W85(966"",65"")",/,/,/,/,-
1210,2016.11.28,12612,"N08E05(-84"",116"")",β/α,Cao/Hax,0170/0160,06/03,-
1211,2016.11.28,12613,"N12W63(849"",194"")",β/-,Cao/---,0030/----,05/--,-
1212,2016.11.28,12611,"N04W91(969"",68"")",/,/,/,/,C1.4(07:55)  / -
1213,2016.11.29,12612,"N08W09(151"",119"")",β/β,Cao/Cao,0170/0170,04/06,-
1214,2016.11.29,12613,"N12W76(923"",198"")",β/β,Cao/Cao,0050/0030,03/05,-
1215,2016.11.29,12614,"N06E23(-379"",86"")",β/-,Cro/---,0010/----,07/--,-
1216,2016.11.30,12612,"N09W22(361"",139"")",β/β,Cao/Cao,0150/0170,04/04,-
1217,2016.11.30,12614,"N05E09(-152"",70"")",β/β,Cro/Cro,0080/0010,07/07,-
1218,2016.11.30,12615,"S08E39(-608"",-147"")",β/-,Dsi/---,0030/----,02/--,C2.3(15:22) C1.0(15:00)C3.1(02:09)C6.0(01:14) / -
1219,2016.11.30,12613,"N12W90(951"",202"")",/β,/Cao,/0050,/03,-
1220,2016.12.01,12612,"N08W35(554"",125"")",β/β,Dso/Cao,0110/0150,34/04,-
1221,2016.12.01,12614,"N05W06(101"",72"")",β/β,Dao/Cro,0060/0080,03/07,-
1222,2016.12.01,12615,"S07E25(-409"",-130"")",β/β,Dai/Dsi,0060/0030,08/02,- / C2.3(15:22) C1.0(15:00)C3.1(02:09)C6.0(01:14)
1223,2016.12.02,12612,"N09W48(716"",145"")",β/β,Dao/Dso,0120/0110,05/34,-
1224,2016.12.02,12614,"N06W18(300"",92"")",β/β,Cao/Dao,0030/0060,04/03,-
1225,2016.12.02,12615,"S07E10(-168"",-129"")",β/β,Dai/Dai,0110/0060,10/08,-
1226,2016.12.03,12612,"N09W61(842"",148"")",β/β,Dao/Dao,0090/0120,05/05,-
1227,2016.12.03,12614,"N06W33(529"",95"")",β/β,Bxo/Cao,0010/0030,02/04,-
1228,2016.12.03,12615,"S07W04(67"",-127"")",β/β,Dao/Dai,0110/0110,09/10,-
1229,2016.12.03,12616,"N17W30(467"",278"")",β/-,Bxo/---,0020/----,03/--,-
1230,2016.12.04,12612,"N09W74(925"",150"")",β/β,Dao/Dao,0070/0090,04/05,-
1231,2016.12.04,12614,"N06W46(698"",97"")",β/β,Bxo/Bxo,0010/0010,02/02,-
1232,2016.12.04,12615,"S07W19(315"",-124"")",β/β,Dai/Dao,0140/0110,14/09,C1.8(17:35) C1.2(07:15)C1.1(02:47) / -
1233,2016.12.04,12616,"N18W45(656"",297"")",α/β,Axx/Bxo,0010/0020,02/03,-
1234,2016.12.05,12612,"N09W87(960"",152"")",β/β,Cao/Dao,0020/0070,02/04,-
1235,2016.12.05,12615,"S07W32(513"",-122"")",β/β,Dai/Dai,0170/0140,15/14,C1.2(05:57)/ C1.8(17:35) C1.2(07:15)C1.1(02:47)
1236,2016.12.05,12614,"N06W61(848"",100"")",/β,/Bxo,/0010,/02,-
1237,2016.12.05,12616,"N18W59(795"",299"")",/α,/Axx,/0010,/02,-
1238,2016.12.06,12612,"N09W91(961"",152"")",α/β,Hax/Cao,0020/0020,01/02,-
1239,2016.12.06,12615,"S07W45(685"",-120"")",β/β,Dai/Dai,0200/0170,16/15,- / C1.2(05:57)
1240,2016.12.06,12614,"N06W76(940"",101"")",/,/,/,/,-
1241,2016.12.06,12616,"N18W73(886"",300"")",/,/,/,/,-
1242,2016.12.07,12615,"S07W57(812"",-118"")",β/β,Dsi/Dai,0170/0200,14/16,-
1243,2016.12.07,12614,"N06W91(967"",101"")",/,/,/,/,-
1244,2016.12.07,12616,"N18W87(924"",300"")",/,/,/,/,-
1245,2016.12.08,12615,"S07W72(920"",-118"")",β/β,Cso/Dsi,0170/0170,08/14,-
1246,2016.12.08,12616,"N18W91(925"",300"")",/,/,/,/,-
1247,2016.12.09,12615,"S06W83(961"",-101"")",β/β,Cao/Cso,0060/0170,04/08,-
1248,2016.12.10,12615,"S06W91(968"",-101"")",α/β,Hsx/Cao,0060/0060,02/04,C4.0(16:48)  / -
1249,2016.12.12,12617,"N17W56(774"",291"")",β/-,Bxo/---,0010/----,03/--,-
1250,2016.12.13,12617,"N16W71(886"",273"")",β/β,Bxo/Bxo,0010/0010,03/03,-
1251,2016.12.14,12617,"N16W84(931"",270"")",β/β,Cao/Bxo,0070/0010,04/03,-
1252,2016.12.15,12617,"N16W91(936"",268"")",β/β,Cso/Cao,0070/0070,04/04,-
1253,2016.12.15,12618,"N13W47(696"",231"")",β/-,Bxo/---,0010/----,01/--,-
1254,2016.12.16,12618,"N14W60(820"",245"")",α/β,Axx/Bxo,0010/0010,02/01,-
1255,2016.12.17,12618,"N14W74(910"",241"")",/α,/Axx,/0010,/02,-
1256,2016.12.18,12618,"N14W88(945"",236"")",/,/,/,/,-
1257,2016.12.19,12619,"N04E03(-51"",94"")",β/-,Dso/---,0020/----,03/--,-
1258,2016.12.19,12618,"N14W91(945"",235"")",/,/,/,/,-
1259,2016.12.20,12619,"N04W12(203"",96"")",β/β,Bxo/Dso,0010/0020,02/03,-
1260,2016.12.21,12620,"S23W49(679"",-363"")",β/-,Bxo/---,0010/----,04/--,-
1261,2016.12.21,12619,"N03W22(366"",79"")",/β,/Bxo,/0010,/02,-
1262,2016.12.22,12620,"S23W62(794"",-367"")",β/β,Cso/Bxo,0050/0010,05/04,-
1263,2016.12.22,12619,"N03W37(588"",77"")",/,/,/,/,-
1264,2016.12.23,12620,"S23W76(871"",-373"")",α/β,Hsx/Cso,0020/0050,02/05,-
1265,2016.12.23,12619,"N03W51(758"",73"")",/,/,/,/,-
1266,2016.12.24,12619,"N03W65(884"",66"")",/,/,/,/,-
1267,2016.12.24,12620,"S23W90(897"",-380"")",/α,/Hsx,/0020,/02,-
1268,2016.12.25,12619,"N03W79(956"",58"")",/,/,/,/,-
1269,2016.12.26,12619,"N03W91(973"",50"")",/,/,/,/,-
1270,2016.12.27,12621,"N11W57(804"",209"")",β/-,Bxo/---,0010/----,03/--,-
1271,2016.12.28,12621,"N10W73(919"",182"")",β/β,Cro/Bxo,0030/0010,04/03,-
1272,2016.12.29,12621,"N10W86(958"",172"")",β/β,Bxo/Cro,0010/0030,04/04,-
1273,2016.12.30,12621,"N10W91(960"",168"")",/β,/Bxo,/0010,/04,-
1274,2016.12.31,12622,"N12W71(903"",219"")",α/-,Axx/---,0010/----,01/--,-
