,TOTUSJH,TOTPOT,TOTUSJZ,ABSNJZH,SAVNCPP,USFLUX,AREA_ACR,MEANPOT,R_VALUE,SHRGT45,MEANSHR,MEANGAM,TOTBSQ,TOTFZ,EPSZ,FLARE_CLASS
157,579.475,2.115803e+23,12055960000000.0,137.077,3438715000000.0,9.041463e+21,604.481689,10627.52,3.1,37.583,39.943,48.555,16717000000,63.741,0.0072,No Flares
158,176.828,1.728404e+22,3654291000000.0,21.738,970922800000.0,2.492424e+21,211.656967,3431.23,2.151,9.676,26.202,36.419,4336200000,62.871,0.0275,No Flares
159,123.598,9.395765e+21,2900302000000.0,4.601,261160600000.0,1.101307e+21,70.414001,3065.375,2.401,36.049,40.309,54.183,2041800000,188.12,0.1748,No Flares
160,500.682,1.948015e+23,10194510000000.0,124.036,1608567000000.0,7.361877e+21,657.821655,12025.16,2.152,46.024,43.574,54.067,15011000000,383.82,0.0485,No Flares
161,175.451,1.572311e+22,3632233000000.0,22.139,733359900000.0,2.370139e+21,196.273193,3295.1,0.0,10.103,26.378,36.045,4289000000,134.49,0.0595,No Flares
162,473.139,5.310747e+22,10302830000000.0,26.088,1011675000000.0,4.375044e+21,228.028046,5148.605,3.853,36.398,40.885,54.597,5732600000,-469.84,-0.1555,No Flares
163,186.788,2.126121e+22,3025701000000.0,9.395,154162400000.0,4.722714e+21,30.324633,2404.897,2.98,5.258,21.065,27.616,8458700000,-1962.1,-0.44,No Flares
164,443.056,1.875262e+23,8977724000000.0,133.119,1417629000000.0,6.250507e+21,614.782227,13885.8,2.864,51.696,46.033,56.373,14306000000,677.19,0.0898,No Flares
165,178.222,1.355337e+22,3528801000000.0,31.438,855249700000.0,2.616781e+21,166.607269,2722.194,0.0,3.894,22.941,30.858,4476300000,6.5974,0.0028,No Flares
166,394.336,4.253245e+22,7868833000000.0,12.074,1694830000000.0,5.450282e+21,257.042114,4145.809,2.247,15.353,29.73,38.118,5974500000,-874.47,-0.2776,No Flares
167,203.951,1.89289e+22,3958616000000.0,24.823,1010791000000.0,5.414509e+21,47.861164,1722.65,3.057,1.861,18.535,25.927,8038900000,-2253.6,-0.5318,No Flares
168,80.549,9.427491e+21,1876223000000.0,14.713,1631083000000.0,8.603209e+20,29.104342,4835.678,3.288,31.199,39.223,47.975,1454400000,5.4045,0.007,No Flares
169,550.928,1.581685e+23,11647400000000.0,154.31,3027488000000.0,7.379469e+21,582.774292,9978.951,2.212,40.997,40.706,50.176,14175000000,320.15,0.0428,No Flares
170,168.585,1.022221e+22,3975175000000.0,8.524,895704000000.0,2.923514e+21,127.934441,1571.497,0.0,2.715,22.587,26.134,4730000000,-228.75,-0.0917,No Flares
171,344.484,2.690382e+22,7379570000000.0,25.933,1609110000000.0,6.479728e+21,223.344238,2038.665,0.0,5.837,24.455,29.428,5572000000,-1197.0,-0.4075,No Flares
172,240.214,1.67172e+22,5351062000000.0,10.443,1033475000000.0,6.359393e+21,109.964272,1235.312,0.0,0.275,19.416,23.987,6368800000,-1536.6,-0.4577,No Flares
173,265.861,2.737602e+22,5240746000000.0,5.032,239594700000.0,2.689391e+21,120.583862,4992.439,3.471,24.364,35.073,47.275,3158500000,-312.97,-0.188,No Flares
174,619.253,1.348772e+23,13278470000000.0,156.93,4674488000000.0,8.75841e+21,454.870239,7007.089,3.293,30.813,36.605,43.824,14127000000,-85.453,-0.0115,No Flares
175,248.569,1.532372e+22,5784260000000.0,18.813,1268339000000.0,6.466048e+21,113.871529,1075.055,0.0,0.643,19.462,23.707,5073100000,-1370.8,-0.5125,No Flares
176,237.06,1.597716e+22,5686588000000.0,17.3,976452800000.0,5.411663e+21,155.114594,1293.056,0.0,1.0,21.972,25.512,5083200000,-934.87,-0.3489,No Flares
177,110.727,8.936874e+21,1978964000000.0,4.826,320467000000.0,1.265392e+21,109.325668,3742.686,0.0,9.9,26.607,42.588,1740300000,-94.739,-0.1033,No Flares
178,1122.55,1.636365e+23,22187010000000.0,210.253,9074656000000.0,1.56248e+22,500.538391,5027.996,3.988,23.533,33.508,40.194,19910000000,-2285.7,-0.2178,No Flares
179,78.662,2.574691e+21,1422339000000.0,4.748,696433200000.0,6.760407e+20,108.617058,1917.615,2.987,7.122,20.664,41.242,1263300000,-14.783,-0.0222,No Flares
180,1327.602,1.883564e+23,26722470000000.0,6.39,1277881000000.0,2.41726e+22,507.337769,3688.012,4.069,16.252,28.959,36.543,25755000000,-4721.1,-0.3477,No Flares
181,1207.716,1.820806e+23,20970650000000.0,219.8,10130030000000.0,2.258778e+22,434.075989,4169.711,3.926,16.128,26.665,35.871,28035000000,-5852.1,-0.396,No Flares
182,96.116,6.006523e+21,2093016000000.0,15.683,515594000000.0,1.138048e+21,81.389923,2375.437,0.0,12.132,27.446,36.437,1427400000,-83.916,-0.1115,No Flares
183,176.717,1.462355e+22,3530110000000.0,10.796,1821284000000.0,5.042817e+21,88.593292,1438.451,2.935,1.489,16.013,22.862,17857000000,-3017.1,-0.3205,No Flares
184,229.009,1.746848e+22,4535813000000.0,10.825,1154630000000.0,3.188884e+21,117.069778,2802.799,0.0,10.079,26.888,34.542,3228100000,-601.01,-0.3532,No Flares
185,277.389,1.945946e+22,5701984000000.0,14.358,2242001000000.0,8.06967e+21,123.943062,1193.218,2.942,1.083,16.518,21.779,17158000000,-3763.4,-0.4161,No Flares
186,149.793,1.181188e+22,3340681000000.0,12.315,573325300000.0,3.287978e+21,67.369865,1698.012,0.0,2.616,21.827,26.989,3181300000,-785.74,-0.4685,No Flares
187,373.12,2.550705e+22,8160433000000.0,29.177,2851420000000.0,9.280659e+21,224.246414,1305.142,2.952,0.931,19.356,23.855,15233000000,-2894.2,-0.3604,No Flares
188,445.211,3.058408e+22,10532470000000.0,44.014,3922481000000.0,9.853942e+21,332.43689,1390.749,0.0,1.655,21.867,25.695,12655000000,-1586.8,-0.2378,No Flares
189,425.107,2.680744e+22,9873965000000.0,24.192,2629161000000.0,7.693012e+21,392.209015,1572.458,2.637,3.108,22.889,27.413,10268000000,-520.49,-0.0962,No Flares
190,359.878,2.095024e+22,8193387000000.0,13.951,1931587000000.0,5.644364e+21,383.60733,1692.624,1.909,3.433,22.756,28.841,9096100000,55.164,0.0115,No Flares
191,290.621,1.684026e+22,6373770000000.0,4.594,1672268000000.0,4.454775e+21,343.766968,1796.358,0.0,2.847,22.335,28.733,8512600000,311.57,0.0694,No Flares
192,288.381,1.599196e+22,6246706000000.0,21.485,126845500000.0,4.207253e+21,286.354889,1834.791,0.0,4.403,22.432,28.508,8632700000,289.38,0.0636,No Flares
193,236.906,1.368176e+22,5261588000000.0,19.849,398441900000.0,3.830028e+21,187.17337,1695.275,0.0,2.682,22.54,26.66,9160700000,-194.09,-0.0402,No Flares
194,196.917,1.234222e+22,4543627000000.0,9.349,943122700000.0,4.150588e+21,126.680153,1384.614,0.0,1.043,21.083,24.758,10059000000,-1089.0,-0.2054,No Flares
195,267.96,1.293051e+23,3945162000000.0,21.576,421857900000.0,5.996166e+21,197.207108,11784.68,3.681,47.119,44.032,50.714,9364600000,-807.94,-0.1637,No Flares
196,313.928,2.066406e+22,5785215000000.0,37.071,1925905000000.0,6.692272e+21,97.693047,1547.927,2.876,2.069,19.227,25.829,13053000000,-2620.7,-0.3808,No Flares
197,244.707,1.413091e+23,4603626000000.0,36.151,1119911000000.0,5.968001e+21,167.102783,12670.14,3.835,45.118,44.047,49.62,9492200000,-786.64,-0.1572,No Flares
198,240.287,1.496348e+23,5283759000000.0,41.663,605230900000.0,5.315883e+21,151.854736,14103.52,3.865,53.524,47.489,54.501,9149900000,-428.39,-0.0888,No Flares
199,212.224,1.589162e+23,4841871000000.0,60.82,1439296000000.0,4.755562e+21,153.010483,16631.24,3.35,62.168,52.006,60.124,8988900000,-189.49,-0.04,No Flares
200,184.818,1.599786e+23,4258871000000.0,52.82,665761000000.0,4.320605e+21,146.571457,18578.31,2.021,68.723,53.71,63.051,8492200000,16.142,0.0036,No Flares
201,112.745,9.791548e+21,2632878000000.0,4.293,541284500000.0,1.284019e+21,133.692642,3022.923,2.877,24.272,33.753,47.255,2447800000,108.66,0.0842,No Flares
202,167.5,1.682228e+23,4609498000000.0,66.524,1400939000000.0,4.250342e+21,164.835571,18749.19,2.94,71.462,56.078,65.578,8409900000,150.98,0.0341,No Flares
203,359.847,5.33748e+22,8015229000000.0,53.603,3038456000000.0,4.116187e+21,246.169525,5814.602,2.48,34.245,39.124,50.509,5422800000,-331.9,-0.1161,No Flares
204,196.686,1.696884e+23,5047698000000.0,55.722,1480360000000.0,4.25098e+21,167.240677,19333.21,2.095,69.542,55.402,65.553,8453700000,201.38,0.0452,No Flares
205,393.022,6.610688e+22,8376478000000.0,29.838,833020300000.0,5.389709e+21,265.548492,6043.172,1.948,28.578,35.66,44.741,6539300000,-666.62,-0.1934,No Flares
206,226.732,1.643282e+23,5842806000000.0,72.597,2218908000000.0,4.578047e+21,185.570404,17361.72,2.775,65.708,53.143,63.491,8590100000,33.725,0.0074,No Flares
207,484.522,8.840728e+22,10702450000000.0,18.437,2415008000000.0,8.013007e+21,300.27063,5314.083,2.526,25.249,34.962,42.686,8522200000,-1213.0,-0.27,No Flares
208,44.684,1.823027e+21,991935500000.0,0.826,72508560000.0,6.203207e+20,113.815094,1361.821,0.0,1.29,19.462,29.368,2349700000,434.11,0.3504,No Flares
209,267.06,1.615305e+23,7117648000000.0,47.488,3171544000000.0,5.013258e+21,174.413162,14865.6,2.706,62.259,52.636,61.491,8895300000,-193.43,-0.0412,No Flares
210,392.137,5.92501e+22,8551041000000.0,2.76,340439700000.0,8.191141e+21,210.453979,3436.647,3.088,13.095,27.31,33.811,7798800000,-1572.4,-0.3825,No Flares
211,83.401,7.429323e+21,1712037000000.0,6.633,116550100000.0,1.135665e+21,51.654663,3453.199,2.179,14.506,28.71,37.175,1469100000,-149.31,-0.1928,No Flares
212,54.743,2.479965e+21,1265835000000.0,0.06,217470400000.0,7.25246e+20,86.660522,1524.393,1.739,3.918,21.548,28.644,2348300000,306.78,0.2478,No Flares
213,28.095,3.344058e+21,760951200000.0,3.823,145176300000.0,1.847074e+20,8.003108,3541.537,0.0,58.65,53.543,73.08,1628400000,364.44,0.4245,No Flares
214,343.623,1.472651e+23,8392768000000.0,33.508,2101148000000.0,6.325779e+21,198.396942,10799.44,3.536,50.662,45.736,53.386,9348100000,-650.75,-0.132,No Flares
215,244.931,2.312027e+22,5359335000000.0,2.83,647604000000.0,6.623983e+21,96.731491,1674.772,0.0,2.934,20.784,27.17,6609200000,-1877.4,-0.5388,No Flares
216,176.71,1.318177e+22,3533739000000.0,20.244,658751800000.0,2.914084e+21,94.227303,2358.209,2.994,6.082,24.428,31.971,2729200000,-634.97,-0.4413,No Flares
217,273.313,2.409754e+22,5318808000000.0,98.338,3419335000000.0,2.162584e+21,127.247612,5135.898,2.888,31.644,37.794,53.617,3614100000,-67.692,-0.0355,No Flares
218,429.05,1.253614e+23,9569404000000.0,20.861,2650603000000.0,8.773001e+21,240.253326,7129.571,3.531,30.431,35.615,41.912,9912400000,-1474.6,-0.2822,No Flares
219,229.727,1.840874e+22,4501717000000.0,3.075,490623400000.0,4.403174e+21,95.279999,2124.7,3.466,5.472,22.295,28.652,3650400000,-1032.8,-0.5366,No Flares
220,445.837,5.254189e+22,9434774000000.0,95.018,4379890000000.0,4.733412e+21,226.732147,5304.821,3.534,32.824,38.541,49.81,6194400000,-634.7,-0.1944,No Flares
221,263.587,9.677613e+22,5576786000000.0,4.599,1646555000000.0,7.601801e+21,176.571213,6223.516,3.452,27.654,32.005,42.629,8658300000,-1403.8,-0.3075,No Flares
222,858.2,1.023593e+23,17918520000000.0,108.271,2269139000000.0,1.029792e+22,415.734741,4929.341,3.943,28.601,36.242,44.317,10821000000,-1785.0,-0.3129,No Flares
223,1013.001,1.137712e+23,19602770000000.0,27.735,578737700000.0,1.652648e+22,468.249512,3577.857,3.99,13.803,29.441,35.227,14466000000,-3466.3,-0.4545,C
224,783.266,1.056432e+23,14403310000000.0,39.023,2390728000000.0,1.745486e+22,364.586273,3074.078,3.866,8.799,24.374,30.589,14404000000,-3790.8,-0.4992,C
225,38.63,4.149834e+21,656706000000.0,9.319,441994000000.0,6.699059e+20,17.481054,3711.129,2.351,10.333,27.643,35.826,1920300000,-502.9,-0.4968,No Flares
226,1242.318,1.733492e+23,25487520000000.0,189.674,9264248000000.0,3.38738e+22,627.526245,2557.05,3.543,7.25,22.166,28.609,32602000000,-7738.4,-0.4502,No Flares
227,82.08,4.982373e+21,1346363000000.0,7.215,837086000000.0,1.385551e+21,25.879087,1885.257,0.0,1.859,20.218,28.974,2223900000,-677.59,-0.578,No Flares
228,1356.973,1.768494e+23,30173950000000.0,190.419,9657121000000.0,3.187477e+22,846.497192,2613.954,3.019,7.712,25.064,30.294,28903000000,-6126.0,-0.402,No Flares
229,1340.743,1.674477e+23,30164300000000.0,155.659,8681163000000.0,2.558566e+22,1027.710693,3061.675,3.358,11.255,27.684,33.16,25061000000,-4296.7,-0.3252,No Flares
230,1428.8,1.641694e+23,30369650000000.0,13.915,3819225000000.0,2.123713e+22,1120.158325,3713.575,3.9,14.218,28.848,35.501,22367000000,-2899.1,-0.2459,No Flares
231,1407.649,1.454301e+23,29320600000000.0,18.708,3728152000000.0,1.842058e+22,1183.893555,3874.297,4.084,14.799,28.994,37.418,21184000000,-2374.6,-0.2126,No Flares
232,1181.747,1.122281e+23,24527730000000.0,20.037,2909743000000.0,1.630347e+22,1128.533081,3479.343,3.533,11.211,26.765,34.205,18544000000,-2115.7,-0.2164,No Flares
233,1456.03,4.288974e+23,27597090000000.0,133.17,7443209000000.0,3.246437e+22,732.733215,7347.714,4.225,25.586,32.037,39.996,40974000000,-6792.3,-0.3144,C
234,1045.681,9.24642e+22,22344570000000.0,23.234,5419587000000.0,1.627253e+22,995.771729,2834.059,2.176,8.499,25.171,31.527,17612000000,-2322.8,-0.2502,No Flares
235,1453.681,4.262592e+23,28525770000000.0,118.532,7292509000000.0,3.332679e+22,763.910767,6713.959,4.203,21.834,30.004,37.598,39135000000,-6272.9,-0.304,No Flares
236,1076.138,8.288523e+22,23552140000000.0,19.047,2499650000000.0,1.955661e+22,835.632874,2028.982,3.253,4.997,23.632,28.258,18625000000,-3401.6,-0.3464,No Flares
237,1422.069,4.461195e+23,29737230000000.0,140.511,7998161000000.0,2.938587e+22,799.588135,7820.69,4.402,25.858,32.943,39.317,36547000000,-4484.5,-0.2328,No Flares
238,1030.878,7.095534e+22,23717460000000.0,66.4,4468466000000.0,2.452737e+22,642.870361,1320.068,2.715,1.747,20.877,24.931,20260000000,-4917.4,-0.4604,No Flares
239,1341.745,4.438438e+23,28613710000000.0,170.062,9034953000000.0,2.572728e+22,833.911072,8877.429,4.084,29.503,35.594,41.279,34274000000,-3349.1,-0.1854,No Flares
240,787.484,4.851402e+22,17824440000000.0,58.199,3484170000000.0,2.332637e+22,395.154968,960.442,2.324,0.81,17.958,22.948,22189000000,-6392.8,-0.5465,No Flares
241,1300.311,4.075151e+23,28086910000000.0,166.516,6402519000000.0,2.27731e+22,872.822205,9280.59,3.966,28.765,35.469,40.897,30948000000,-2401.8,-0.1472,No Flares
242,1211.226,3.975538e+23,26099130000000.0,76.339,814973700000.0,2.037257e+22,846.933411,9979.757,3.853,32.708,37.573,43.432,29391000000,-1896.4,-0.1224,No Flares
243,1078.879,4.0185e+23,22492550000000.0,82.885,1180018000000.0,1.93151e+22,801.676147,11223.58,3.705,33.305,37.313,43.023,29455000000,-1941.9,-0.1251,No Flares
244,1060.237,3.02275e+23,20932690000000.0,10.623,2901924000000.0,2.061055e+22,523.974487,7546.224,4.034,26.981,33.589,42.037,29978000000,-4216.0,-0.2668,No Flares
245,1013.276,4.025361e+23,20958980000000.0,91.083,2129327000000.0,1.923205e+22,765.692688,11193.34,3.885,32.501,37.057,42.154,29428000000,-2338.2,-0.1507,No Flares
246,1229.373,3.870035e+23,23832840000000.0,62.72,1050565000000.0,2.055394e+22,643.11969,9885.966,4.181,36.5,39.511,46.69,31750000000,-3086.0,-0.1844,No Flares
247,1028.309,3.713174e+23,20757810000000.0,89.706,3152853000000.0,2.172216e+22,706.998657,9111.556,3.957,23.16,32.019,37.05,30077000000,-3480.0,-0.2195,No Flares
248,1130.624,3.999222e+23,24896500000000.0,5.927,3042392000000.0,1.822288e+22,717.936096,10542.51,3.845,41.748,42.479,50.19,29364000000,-1502.8,-0.0971,No Flares
249,130.291,5.979626e+21,2551796000000.0,11.093,422318000000.0,1.507673e+21,205.367676,1962.764,2.723,4.316,21.694,34.943,2554300000,10.487,0.0078,No Flares
250,922.458,3.661379e+23,17456560000000.0,107.73,4495409000000.0,2.063997e+22,557.572327,9018.252,3.94,23.702,31.112,37.844,30126000000,-3716.7,-0.234,No Flares
251,1378.623,4.93774e+23,29857290000000.0,19.673,3235712000000.0,1.911267e+22,895.380798,12377.42,4.151,48.174,46.076,55.283,32038000000,-952.43,-0.0564,No Flares
252,98.063,5.990185e+21,2030260000000.0,17.826,763188600000.0,1.123248e+21,188.298859,2459.395,3.08,13.141,25.905,41.694,2381000000,63.747,0.0508,No Flares
253,1109.319,4.863478e+23,24336000000000.0,37.981,3475098000000.0,1.635952e+22,937.700745,14450.28,3.981,51.474,47.414,57.066,30029000000,-328.63,-0.0208,No Flares
254,109.877,5.685766e+21,2429403000000.0,18.216,1215992000000.0,1.319461e+21,158.885757,1980.253,0.0,7.493,24.012,33.608,2168200000,-12.433,-0.0109,C
255,1043.363,4.377364e+23,23339900000000.0,95.549,1882798000000.0,1.525497e+22,903.460388,13994.38,3.656,50.129,46.66,55.683,27213000000,-492.88,-0.0344,No Flares
256,434.788,3.960891e+22,9174616000000.0,10.3,1095058000000.0,5.219205e+21,256.320282,3532.51,3.33,23.226,33.492,42.884,5707800000,-811.68,-0.2697,C
257,60.079,1.044575e+22,697028900000.0,8.904,166161600000.0,8.478472e+20,23.101038,8092.093,2.886,16.461,34.11,43.91,4341600000,-854.22,-0.3732,No Flares
258,1133.588,4.131876e+23,25292730000000.0,141.91,2206416000000.0,1.748441e+22,915.328796,11399.44,3.686,44.286,43.888,51.455,27040000000,-1389.4,-0.0975,No Flares
259,322.857,3.024835e+22,6780995000000.0,32.99,1837342000000.0,5.563305e+21,197.694611,2548.859,2.221,10.777,26.731,32.698,5323000000,-899.42,-0.3205,No Flares
260,35.605,5.542603e+21,523911300000.0,9.391,203672600000.0,5.981727e+20,13.355105,5670.525,0.0,10.462,30.153,44.602,3745400000,-680.31,-0.3445,No Flares
261,1400.555,4.04537e+23,29918900000000.0,216.531,7543867000000.0,2.15324e+22,913.30542,8976.312,3.892,38.138,41.152,47.497,29138000000,-2586.6,-0.1684,No Flares
262,227.349,1.491103e+22,4872288000000.0,28.07,1274621000000.0,5.466529e+21,107.240723,1255.206,0.0,1.118,19.629,24.839,5242300000,-1227.6,-0.4442,No Flares
263,191.103,1.366999e+22,3476148000000.0,10.188,953065200000.0,3.184786e+21,94.117416,2255.33,0.0,2.388,22.811,29.58,3912400000,-579.92,-0.2812,No Flares
264,1189.817,3.98516e+23,25119510000000.0,188.367,10745750000000.0,2.252483e+22,763.029602,8582.222,3.907,30.204,36.966,42.778,29805000000,-2873.5,-0.1829,No Flares
265,105.442,6.759597e+21,2094179000000.0,6.181,916123400000.0,2.943729e+21,30.666389,1139.698,0.0,0.403,16.602,23.092,5301600000,-1462.4,-0.5232,No Flares
266,204.428,1.325401e+22,4340738000000.0,19.351,1243702000000.0,2.893739e+21,140.051239,2134.323,0.0,7.378,25.269,31.286,3236700000,-332.05,-0.1946,No Flares
267,1103.913,3.517007e+23,21315610000000.0,88.755,4632093000000.0,2.39857e+22,598.703186,7163.074,3.855,24.011,32.478,38.709,29660000000,-3835.8,-0.2453,No Flares
268,269.616,2.357144e+22,5328125000000.0,1.947,1269187000000.0,3.322344e+21,215.878586,3493.207,3.033,18.343,30.711,40.958,4122000000,-433.12,-0.1993,No Flares
269,138.611,8.094693e+21,2573886000000.0,0.992,934786100000.0,1.551658e+21,169.9561,2696.991,0.0,5.177,23.184,35.307,2540500000,-38.356,-0.0286,No Flares
270,91.051,4.166618e+21,2035041000000.0,2.075,306643900000.0,1.052592e+21,142.9655,1760.611,2.885,6.734,23.1,32.588,1930200000,7.039,0.0069,No Flares
271,114.736,5.676552e+21,2494310000000.0,5.161,819909200000.0,1.438709e+21,134.805008,1874.723,0.0,5.132,22.603,29.494,1974600000,-120.57,-0.1158,No Flares
272,93.328,5.184635e+21,2260799000000.0,4.367,426719400000.0,1.445783e+21,88.268082,1551.654,0.0,4.531,23.561,27.598,2072000000,-123.33,-0.1129,No Flares
273,49.055,3.027752e+21,1209393000000.0,2.953,99112700000.0,1.02965e+21,40.359348,1286.601,0.0,1.806,21.417,24.371,2347600000,-178.47,-0.1442,No Flares
274,25.178,1.500133e+21,602469400000.0,2.459,16859170000.0,6.86124e+20,15.624254,980.5388,0.0,0.26,19.53,23.196,2787100000,-473.75,-0.3224,No Flares
275,698.245,7.286304e+22,13647260000000.0,114.807,5403790000000.0,1.652878e+22,313.824585,2302.056,3.415,3.911,21.122,26.696,25247000000,-4807.4,-0.3612,No Flares
276,764.087,7.573496e+22,16144820000000.0,88.658,5970361000000.0,1.771952e+22,457.586365,2054.228,3.543,3.599,22.125,26.91,21948000000,-3971.3,-0.3432,No Flares
277,703.425,6.780372e+22,15756100000000.0,65.883,4579793000000.0,1.440341e+22,556.526306,2197.251,3.558,5.367,23.729,28.648,18179000000,-2179.5,-0.2274,No Flares
278,709.807,5.679522e+22,15174240000000.0,16.168,3612806000000.0,1.144458e+22,633.501953,2394.383,2.747,5.117,24.023,30.237,15548000000,-995.75,-0.1215,No Flares
279,575.012,4.514705e+22,12780260000000.0,3.178,2081205000000.0,8.508665e+21,660.012329,2498.723,0.0,5.785,24.456,31.768,13171000000,-153.84,-0.0222,No Flares
280,464.406,1.805637e+23,7495231000000.0,12.7,2261433000000.0,9.518122e+21,260.37323,9683.91,3.843,34.672,35.962,46.185,16148000000,-1873.1,-0.22,No Flares
281,0.842,1.074396e+20,44594290000.0,0.133,35607270000.0,7.315318e+18,0.467132,1881.411,0.0,55.814,53.443,68.968,604120000,-46.46,-0.1459,No Flares
282,756.351,6.008896e+22,16322400000000.0,37.348,3692191000000.0,8.780779e+21,697.443359,3097.57,3.55,14.233,28.647,38.145,13726000000,-114.02,-0.0158,No Flares
283,483.44,1.887595e+23,8530642000000.0,28.558,2163460000000.0,1.024822e+22,248.334961,9783.412,3.977,29.509,34.037,42.64,16069000000,-2266.3,-0.2675,No Flares
284,80.245,5.691814e+21,1603245000000.0,1.798,664597200000.0,1.268041e+21,36.7854,2235.713,0.0,5.999,24.572,31.372,1097100000,-274.99,-0.4755,No Flares
285,301.954,2.136256e+23,4020430000000.0,68.275,1761610000000.0,5.919206e+21,291.256409,20287.21,3.786,63.589,53.73,61.415,13906000000,-340.72,-0.0465,No Flares
